,Date,Close,High,Low,Open,Volume
458,2021-11-02,32342.658203125,32867.1328125,32167.83203125,32342.658203125,44041482
459,2021-11-03,32400.931640625,32808.859375,32226.107421875,32750.58203125,51937484
460,2021-11-04,32808.859375,33158.5078125,32400.931640625,32400.931640625,27051194
461,2021-11-05,32983.68359375,33216.78515625,32459.20703125,32808.859375,33307902
462,2021-11-08,33100.234375,33216.78515625,32750.58203125,33158.5078125,36937585
463,2021-11-09,32925.40625,33566.43359375,32867.1328125,33100.234375,42414885
464,2021-11-10,32226.107421875,32983.68359375,32167.83203125,32925.40625,74672596
465,2021-11-11,31468.53125,32226.107421875,31235.431640625,32051.28125,93704238
466,2021-11-12,31818.181640625,31934.732421875,31351.98046875,31410.255859375,40431189
467,2021-11-15,31235.431640625,31818.181640625,31060.60546875,31759.90625,57716972
468,2021-11-16,30303.03125,31235.431640625,30303.03125,31060.60546875,70295938
469,2021-11-17,29953.380859375,30652.6796875,29953.380859375,30303.03125,54699043
470,2021-11-18,29108.392578125,29953.380859375,28904.4296875,29953.380859375,104638933
471,2021-11-19,27972.02734375,28962.703125,27913.751953125,28904.4296875,83737710
472,2021-11-22,28350.81640625,28671.328125,27972.02734375,28088.578125,40433935
473,2021-11-23,28875.291015625,29020.978515625,28321.677734375,28496.50390625,29681479
474,2021-11-24,28350.81640625,28962.703125,28263.40234375,28846.154296875,46647914
475,2021-11-25,28700.466796875,28758.7421875,28379.953125,28379.953125,45400039
476,2021-11-26,28583.916015625,29108.392578125,28554.779296875,28729.603515625,45850832
477,2021-11-29,28205.12890625,28496.50390625,28088.578125,28088.578125,37759377
478,2021-11-30,28525.640625,29108.392578125,28263.40234375,28525.640625,39331233
479,2021-12-01,28554.779296875,28846.154296875,28496.50390625,28846.154296875,24352612
480,2021-12-02,28321.677734375,28700.466796875,28321.677734375,28671.328125,28034805
481,2021-12-03,27797.203125,28642.19140625,27797.203125,28438.228515625,37617636
482,2021-12-06,26660.83984375,27942.890625,26515.15234375,27680.65234375,59531470
483,2021-12-07,27738.927734375,27738.927734375,26806.52734375,27068.763671875,38655129
484,2021-12-08,27505.828125,27913.751953125,27418.4140625,27913.751953125,21171320
485,2021-12-09,27447.552734375,27564.103515625,27272.7265625,27331.001953125,21715807
486,2021-12-10,27097.90234375,27505.828125,27039.626953125,27418.4140625,35402794
487,2021-12-13,27127.0390625,27476.689453125,26981.3515625,27127.0390625,29383083
488,2021-12-14,27797.203125,28613.052734375,26923.076171875,27127.0390625,64774640
489,2021-12-15,27855.478515625,28321.677734375,27797.203125,27972.02734375,19541274
490,2021-12-16,27680.65234375,28030.302734375,27564.103515625,28030.302734375,20274538
491,2021-12-17,27214.453125,27709.791015625,27156.177734375,27593.240234375,39402276
492,2021-12-20,27331.001953125,27593.240234375,27097.90234375,27214.453125,21491354
493,2021-12-21,26864.802734375,27360.140625,26864.802734375,27331.001953125,30743168
494,2021-12-22,26282.05078125,27097.90234375,26282.05078125,26981.3515625,47345125
495,2021-12-23,26194.638671875,26282.05078125,25699.30078125,26282.05078125,49343235
496,2021-12-24,26835.6640625,27185.314453125,26369.46484375,26398.6015625,40240370
497,2021-12-27,26748.251953125,27156.177734375,26544.2890625,27127.0390625,20900364
498,2021-12-28,26689.9765625,27214.453125,26573.42578125,26748.251953125,23089122
499,2021-12-29,26689.9765625,26981.3515625,26515.15234375,26689.9765625,30302053
500,2021-12-30,26631.701171875,26981.3515625,26631.701171875,26981.3515625,20172213
501,2021-12-31,27039.626953125,27185.314453125,26719.11328125,26806.52734375,25941543
502,2022-01-04,27243.58984375,27505.828125,27156.177734375,27272.7265625,34491084
503,2022-01-05,27272.7265625,27593.240234375,27272.7265625,27331.001953125,33541621
504,2022-01-06,26864.802734375,27214.453125,26864.802734375,27097.90234375,30173113
505,2022-01-07,26689.9765625,26923.076171875,26602.564453125,26864.802734375,28031202
506,2022-01-10,26602.564453125,27185.314453125,26515.15234375,26719.11328125,35438487
507,2022-01-11,26282.05078125,26835.6640625,26282.05078125,26835.6640625,22769431
508,2022-01-12,26923.076171875,26952.21484375,26311.189453125,26340.326171875,25202204
509,2022-01-13,27214.453125,27564.103515625,26923.076171875,26981.3515625,43891332
